Order ID,Order Date,Customer ID,Category,Sales,Quantity,Profit,Discount
CA-2017-153339,2017-11-03,DJ-13510,Furniture,15.992,1,0.9995,0.2
US-2016-141544,2016-08-30,PO-18850,Technology,290.898,3,-67.8762,0.4
US-2016-141544,2016-08-30,PO-18850,Office Supplies,54.224,2,3.389,0.2
US-2016-141544,2016-08-30,PO-18850,Furniture,786.744,4,-258.5016,0.3
US-2016-141544,2016-08-30,PO-18850,Office Supplies,100.24,10,33.831,0.2
US-2016-141544,2016-08-30,PO-18850,Office Supplies,37.764,6,-27.6936,0.7
US-2016-150147,2016-04-25,JL-15850,Technology,82.8,2,-20.7,0.4
US-2016-150147,2016-04-25,JL-15850,Office Supplies,20.724,2,-13.816,0.7
US-2016-150147,2016-04-25,JL-15850,Office Supplies,4.896,3,-3.4272,0.7
CA-2015-137946,2015-09-01,DB-13615,Office Supplies,4.752,1,1.6038,0.2
CA-2015-137946,2015-09-01,DB-13615,Technology,959.984,2,335.9944,0.2
CA-2015-137946,2015-09-01,DB-13615,Office Supplies,14.368,4,4.49,0.2
CA-2014-129924,2014-07-12,AC-10420,Office Supplies,7.712,2,2.7956,0.2
CA-2014-129924,2014-07-12,AC-10420,Furniture,698.352,3,-17.4588,0.2
CA-2015-128167,2015-06-22,KL-16645,Office Supplies,4.96,4,2.3312,0.0
CA-2014-122336,2014-04-13,JD-15895,Office Supplies,17.856,4,1.116,0.2
CA-2014-122336,2014-04-13,JD-15895,Office Supplies,509.97,10,-407.976,0.7
CA-2014-122336,2014-04-13,JD-15895,Office Supplies,30.992,13,10.0724,0.2
CA-2014-122336,2014-04-13,JD-15895,Technology,71.928,12,8.3916,0.4
US-2015-120712,2015-12-20,CS-12130,Office Supplies,88.8,4,-2.22,0.2
CA-2017-169901,2017-06-15,CC-12550,Technology,47.976,3,4.7976,0.2
CA-2017-134306,2017-07-08,TD-20995,Office Supplies,7.56,3,3.0996,0.0
CA-2017-134306,2017-07-08,TD-20995,Office Supplies,24.56,2,11.5432,0.0
CA-2017-134306,2017-07-08,TD-20995,Office Supplies,12.96,2,4.1472,0.0
CA-2016-129714,2016-09-01,AB-10060,Technology,6.79,1,2.3086,0.0
CA-2016-129714,2016-09-01,AB-10060,Office Supplies,24.56,2,11.5432,0.0
CA-2016-129714,2016-09-01,AB-10060,Office Supplies,3.048,1,1.0668,0.2
CA-2016-129714,2016-09-01,AB-10060,Office Supplies,49.12,4,23.0864,0.0
CA-2016-129714,2016-09-01,AB-10060,Office Supplies,4355.168,4,1415.4296,0.2
CA-2016-138520,2016-04-08,JL-15505,Furniture,388.704,6,-4.8588,0.2
CA-2016-138520,2016-04-08,JL-15505,Office Supplies,8.26,2,3.7996,0.0
CA-2016-138520,2016-04-08,JL-15505,Office Supplies,17.04,4,6.9864,0.0
CA-2016-138520,2016-04-08,JL-15505,Office Supplies,34.4,5,15.824,0.0
CA-2016-130001,2016-04-23,HK-14890,Office Supplies,36.24,5,11.325,0.2
CA-2017-155698,2017-03-08,VB-21745,Office Supplies,647.84,8,168.4384,0.0
CA-2017-155698,2017-03-08,VB-21745,Office Supplies,20.7,2,9.936,0.0
CA-2017-144904,2017-09-25,KW-16435,Office Supplies,20.7,2,9.936,0.0
CA-2017-144904,2017-09-25,KW-16435,Furniture,488.646,3,86.8704,0.1
CA-2017-144904,2017-09-25,KW-16435,Office Supplies,5.56,2,1.4456,0.0
CA-2017-144904,2017-09-25,KW-16435,Furniture,47.12,8,20.7328,0.0
CA-2014-123344,2014-09-24,JD-16060,Office Supplies,211.96,4,8.4784,0.0
CA-2016-155516,2016-10-21,MK-17905,Office Supplies,23.2,4,10.44,0.0
CA-2016-155516,2016-10-21,MK-17905,Office Supplies,7.36,2,0.1472,0.0
CA-2016-155516,2016-10-21,MK-17905,Office Supplies,104.79,7,29.3412,0.0
CA-2016-155516,2016-10-21,MK-17905,Furniture,1043.92,4,271.4192,0.0
CA-2017-104745,2017-05-29,GT-14755,Office Supplies,25.92,5,9.396,0.2
CA-2017-104745,2017-05-29,GT-14755,Office Supplies,53.424,3,4.6746,0.2
US-2014-119137,2014-07-23,AG-10900,Office Supplies,8.16,5,-5.712,0.7
US-2014-119137,2014-07-23,AG-10900,Technology,1023.936,8,179.1888,0.2
US-2014-119137,2014-07-23,AG-10900,Office Supplies,9.24,1,0.924,0.2
US-2014-119137,2014-07-23,AG-10900,Technology,479.04,10,-29.94,0.2
US-2016-134656,2016-09-28,MM-18280,Office Supplies,99.136,4,30.98,0.2
US-2017-134481,2017-08-27,AR-10405,Furniture,1488.424,7,-297.6848,0.3
CA-2015-130792,2015-04-28,RA-19915,Office Supplies,8.652,3,-20.3322,0.8
CA-2015-130792,2015-04-28,RA-19915,Office Supplies,23.832,3,2.6811,0.2
CA-2015-130792,2015-04-28,RA-19915,Office Supplies,12.176,4,-18.8728,0.8
CA-2016-134775,2016-10-28,AS-10285,Office Supplies,50.96,7,25.48,0.0
CA-2016-134775,2016-10-28,AS-10285,Office Supplies,49.536,3,17.3376,0.2
CA-2015-125395,2015-06-26,LA-16780,Technology,41.9,2,8.799,0.0
US-2015-168935,2015-11-27,DO-13435,Furniture,375.4575,3,-157.0095,0.45
US-2015-168935,2015-11-27,DO-13435,Technology,83.976,3,-1.0497,0.2
CA-2015-122756,2015-12-03,DK-13225,Technology,482.34,4,-337.638,0.7
CA-2015-122756,2015-12-03,DK-13225,Furniture,2.96,1,0.777,0.2
CA-2014-115973,2014-11-24,NG-18430,Office Supplies,2.624,1,0.4264,0.2
CA-2017-101798,2017-12-11,MV-18190,Office Supplies,23.36,4,7.884,0.2
CA-2017-101798,2017-12-11,MV-18190,Technology,39.98,2,13.5932,0.0
US-2014-135972,2014-09-21,JG-15115,Technology,246.384,2,27.7182,0.2
US-2014-135972,2014-09-21,JG-15115,Technology,1799.97,3,701.9883,0.0
US-2014-134971,2014-06-07,BP-11095,Office Supplies,12.462,3,-20.5623,0.8
CA-2017-102946,2017-06-30,VP-21730,Office Supplies,75.792,3,25.5798,0.2
CA-2017-165603,2017-10-17,SS-20140,Office Supplies,49.96,2,9.4924,0.0
CA-2017-165603,2017-10-17,SS-20140,Office Supplies,12.96,2,6.2208,0.0
CA-2015-122259,2015-10-31,HP-14815,Office Supplies,70.12,4,21.036,0.0
CA-2016-108987,2016-09-08,AG-10675,Office Supplies,35.952,3,3.5952,0.2
CA-2016-108987,2016-09-08,AG-10675,Furniture,2396.2656,4,-317.1528,0.32
CA-2016-108987,2016-09-08,AG-10675,Office Supplies,131.136,4,-32.784,0.2
CA-2016-108987,2016-09-08,AG-10675,Technology,57.584,2,0.7198,0.2
CA-2014-113166,2014-12-24,LF-17185,Office Supplies,9.568,2,3.4684,0.2
CA-2014-155208,2014-04-16,SP-20650,Office Supplies,39.072,6,9.768,0.2
CA-2017-117933,2017-12-24,RF-19840,Office Supplies,35.91,3,9.6957,0.0
CA-2017-117457,2017-12-08,KH-16510,Technology,179.95,5,37.7895,0.0
CA-2017-117457,2017-12-08,KH-16510,Technology,1199.976,3,434.9913,0.2
CA-2017-117457,2017-12-08,KH-16510,Office Supplies,27.15,5,13.3035,0.0
CA-2017-117457,2017-12-08,KH-16510,Furniture,1004.024,7,-112.9527,0.2
CA-2017-117457,2017-12-08,KH-16510,Office Supplies,9.68,1,4.6464,0.0
CA-2017-117457,2017-12-08,KH-16510,Office Supplies,28.35,9,13.608,0.0
CA-2017-117457,2017-12-08,KH-16510,Office Supplies,55.98,1,27.4302,0.0
CA-2017-117457,2017-12-08,KH-16510,Furniture,1336.829,13,31.4548,0.15
CA-2017-117457,2017-12-08,KH-16510,Furniture,113.568,2,-18.4548,0.2
CA-2017-142636,2017-11-03,KC-16675,Office Supplies,139.86,7,65.7342,0.0
CA-2017-142636,2017-11-03,KC-16675,Furniture,307.136,4,26.8744,0.2
CA-2017-122105,2017-06-24,CJ-12010,Office Supplies,95.92,8,25.8984,0.0
CA-2016-148796,2016-04-14,PB-19150,Furniture,383.8,5,38.38,0.2
CA-2017-154816,2017-11-06,VB-21745,Office Supplies,5.78,1,2.8322,0.0
CA-2017-110478,2017-03-04,SP-20860,Office Supplies,9.32,4,2.7028,0.0
CA-2017-110478,2017-03-04,SP-20860,Office Supplies,15.25,1,7.015,0.0
CA-2014-142048,2014-06-22,JE-15745,Technology,196.752,6,56.5662,0.2
CA-2017-125388,2017-10-19,MP-17965,Furniture,56.56,4,14.7056,0.0
CA-2017-125388,2017-10-19,MP-17965,Office Supplies,32.7,3,8.502,0.0
CA-2017-155705,2017-08-21,NF-18385,Furniture,866.4,4,225.264,0.0
CA-2017-149160,2017-11-23,JM-15265,Furniture,28.4,2,11.076,0.0
CA-2017-149160,2017-11-23,JM-15265,Office Supplies,287.92,8,138.2016,0.0
CA-2014-101476,2014-09-12,SD-20485,Technology,69.99,1,30.0957,0.0
CA-2017-152275,2017-10-01,KH-16630,Office Supplies,6.672,6,0.5004,0.2
US-2016-123750,2016-04-15,RB-19795,Office Supplies,189.588,2,-145.3508,0.7
US-2016-123750,2016-04-15,RB-19795,Technology,408.744,7,76.6395,0.2
US-2016-123750,2016-04-15,RB-19795,Technology,291.96,5,54.7425,0.2
US-2016-123750,2016-04-15,RB-19795,Office Supplies,4.768,2,-0.7748,0.2
CA-2016-127369,2016-06-06,DB-13060,Office Supplies,714.3,5,207.147,0.0
US-2014-150574,2014-12-19,MK-18160,Office Supplies,4.812,2,-3.6892,0.7
US-2014-150574,2014-12-19,MK-18160,Technology,247.8,5,-18.585,0.2
CA-2016-147375,2016-06-12,PO-19180,Technology,1007.979,3,43.1991,0.3
CA-2016-147375,2016-06-12,PO-19180,Office Supplies,313.488,7,113.6394,0.2
CA-2017-130043,2017-09-15,BB-11545,Office Supplies,31.872,8,11.5536,0.2
CA-2017-157252,2017-01-20,CV-12805,Furniture,207.846,3,2.3094,0.1
CA-2016-115756,2016-09-05,PK-19075,Furniture,12.22,1,3.666,0.0
CA-2016-115756,2016-09-05,PK-19075,Office Supplies,194.94,3,23.3928,0.0
CA-2016-115756,2016-09-05,PK-19075,Office Supplies,70.95,3,20.5755,0.0
CA-2016-115756,2016-09-05,PK-19075,Office Supplies,91.36,4,42.0256,0.0
CA-2016-115756,2016-09-05,PK-19075,Furniture,242.94,3,29.1528,0.0
CA-2016-115756,2016-09-05,PK-19075,Office Supplies,22.05,7,10.584,0.0
CA-2017-154214,2017-03-20,TB-21595,Furniture,2.91,1,1.3677,0.0
CA-2016-166674,2016-04-01,RB-19360,Office Supplies,59.52,3,15.4752,0.0
CA-2016-166674,2016-04-01,RB-19360,Office Supplies,161.94,3,9.7164,0.0
CA-2016-166674,2016-04-01,RB-19360,Office Supplies,263.88,6,71.2476,0.0
CA-2016-166674,2016-04-01,RB-19360,Office Supplies,30.48,3,7.9248,0.0
CA-2016-166674,2016-04-01,RB-19360,Office Supplies,9.84,3,2.8536,0.0
CA-2016-166674,2016-04-01,RB-19360,Technology,35.12,4,9.1312,0.0
CA-2017-147277,2017-10-20,EB-13705,Furniture,284.364,2,-75.8304,0.4
CA-2017-147277,2017-10-20,EB-13705,Office Supplies,665.408,2,66.5408,0.2
CA-2016-100153,2016-12-13,KH-16630,Technology,63.88,4,24.9132,0.0
US-2014-110674,2014-02-12,SC-20095,Furniture,129.568,2,-24.294,0.2
US-2016-157945,2016-09-26,NF-18385,Furniture,747.558,3,-96.1146,0.3
US-2016-157945,2016-09-26,NF-18385,Office Supplies,8.928,2,3.348,0.2
CA-2015-109638,2015-12-15,JH-15985,Office Supplies,103.92,4,36.372,0.0
CA-2015-109638,2015-12-15,JH-15985,Technology,899.91,9,377.9622,0.0
CA-2015-109638,2015-12-15,JH-15985,Office Supplies,51.312,3,18.6006,0.2
CA-2016-109869,2016-04-22,TN-21040,Furniture,23.56,5,7.068,0.2
CA-2016-109869,2016-04-22,TN-21040,Furniture,1272.63,6,-814.4832,0.5
CA-2016-109869,2016-04-22,TN-21040,Office Supplies,28.485,5,-20.889,0.7
CA-2016-109869,2016-04-22,TN-21040,Office Supplies,185.376,2,-34.758,0.2
CA-2016-109869,2016-04-22,TN-21040,Office Supplies,78.272,2,5.8704,0.2
US-2015-101399,2015-01-17,JS-15940,Furniture,254.744,7,-312.0614,0.6
CA-2017-154907,2017-03-31,DS-13180,Furniture,205.3328,2,-36.2352,0.32
US-2016-100419,2016-12-16,CC-12670,Office Supplies,4.788,3,-7.9002,0.8
CA-2015-154144,2015-12-20,MH-17785,Office Supplies,55.48,1,26.6304,0.0
CA-2014-144666,2014-11-09,JP-15520,Office Supplies,340.92,3,3.4092,0.0
CA-2014-144666,2014-11-09,JP-15520,Furniture,222.666,2,10.4784,0.15
CA-2014-144666,2014-11-09,JP-15520,Technology,703.968,4,87.996,0.2
CA-2014-144666,2014-11-09,JP-15520,Office Supplies,92.52,6,24.9804,0.0
CA-2014-144666,2014-11-09,JP-15520,Office Supplies,62.65,7,28.819,0.0
CA-2014-144666,2014-11-09,JP-15520,Office Supplies,94.85,5,45.528,0.0
CA-2016-103891,2016-07-12,KH-16690,Technology,95.76,6,7.182,0.2
CA-2016-152632,2016-10-27,JE-15475,Furniture,40.2,3,19.296,0.0
CA-2016-100790,2016-06-26,JG-15805,Office Supplies,14.7,5,6.615,0.0
CA-2016-100790,2016-06-26,JG-15805,Office Supplies,704.25,5,84.51,0.0
CA-2014-134677,2014-10-06,XP-21865,Technology,9.09,3,1.9089,0.0
CA-2014-127691,2014-07-22,EM-14065,Office Supplies,5.96,2,1.6688,0.0
CA-2014-127691,2014-07-22,EM-14065,Technology,159.98,2,57.5928,0.0
CA-2017-140963,2017-06-10,MT-18070,Office Supplies,29.6,2,14.8,0.0
CA-2017-140963,2017-06-10,MT-18070,Furniture,514.165,5,-30.245,0.15
CA-2017-140963,2017-06-10,MT-18070,Technology,279.96,5,17.4975,0.2
CA-2014-154627,2014-10-29,SA-20830,Technology,2735.952,6,341.994,0.2
CA-2014-133753,2014-06-09,CW-11905,Technology,7.992,1,0.5994,0.2
CA-2014-133753,2014-06-09,CW-11905,Technology,63.984,2,10.3974,0.2
CA-2014-133753,2014-06-09,CW-11905,Office Supplies,70.368,2,6.1572,0.2
CA-2014-113362,2014-09-14,AJ-10960,Office Supplies,449.15,5,8.983,0.0
CA-2014-113362,2014-09-14,AJ-10960,Office Supplies,11.07,3,5.0922,0.0
CA-2016-169166,2016-05-09,SS-20590,Technology,93.98,2,13.1572,0.0
US-2016-120929,2016-03-18,RO-19780,Furniture,189.882,3,-94.941,0.4
CA-2015-134782,2015-12-27,MD-17350,Office Supplies,105.42,2,51.6558,0.0
CA-2016-126158,2016-07-25,SC-20095,Office Supplies,119.616,8,40.3704,0.2
CA-2016-126158,2016-07-25,SC-20095,Furniture,255.76,4,81.8432,0.0
CA-2016-126158,2016-07-25,SC-20095,Furniture,241.568,2,18.1176,0.2
CA-2016-126158,2016-07-25,SC-20095,Furniture,69.3,9,22.869,0.0
US-2016-105578,2016-05-30,MY-17380,Office Supplies,22.62,2,-15.08,0.7
US-2016-105578,2016-05-30,MY-17380,Office Supplies,14.952,2,-11.9616,0.7
US-2016-105578,2016-05-30,MY-17380,Furniture,801.568,2,50.098,0.2
US-2016-105578,2016-05-30,MY-17380,Office Supplies,2.376,3,-1.9008,0.7
US-2016-105578,2016-05-30,MY-17380,Office Supplies,32.792,1,11.8871,0.2
CA-2017-134978,2017-11-12,EB-13705,Office Supplies,15.92,5,5.373,0.2
CA-2015-145352,2015-03-16,CM-12385,Office Supplies,2.74,1,0.7398,0.0
CA-2015-145352,2015-03-16,CM-12385,Office Supplies,8.34,3,2.1684,0.0
CA-2015-145352,2015-03-16,CM-12385,Office Supplies,46.74,3,11.685,0.0
CA-2015-145352,2015-03-16,CM-12385,Office Supplies,6354.95,5,3177.475,0.0
CA-2017-135307,2017-11-26,LS-17245,Furniture,126.3,3,40.416,0.0
CA-2017-135307,2017-11-26,LS-17245,Technology,38.04,2,12.1728,0.0
CA-2016-106341,2016-10-20,LF-17185,Office Supplies,7.152,3,0.7152,0.2
CA-2017-163405,2017-12-21,BN-11515,Office Supplies,6.63,3,1.7901,0.0
CA-2017-163405,2017-12-21,BN-11515,Office Supplies,5.88,2,1.7052,0.0
CA-2017-127432,2017-01-22,AD-10180,Technology,2999.95,5,1379.977,0.0
CA-2017-127432,2017-01-22,AD-10180,Office Supplies,51.45,3,13.8915,0.0
CA-2017-127432,2017-01-22,AD-10180,Office Supplies,11.96,2,5.382,0.0
CA-2017-127432,2017-01-22,AD-10180,Office Supplies,1126.02,3,56.301,0.0
CA-2015-157812,2015-03-22,DB-13210,Technology,18.392,1,5.2877,0.2
CA-2015-157812,2015-03-22,DB-13210,Office Supplies,129.568,2,-25.9136,0.2
CA-2015-157812,2015-03-22,DB-13210,Office Supplies,14.112,9,-21.168,0.8
CA-2017-145142,2017-01-23,MC-17605,Furniture,210.98,2,21.098,0.0
US-2016-139486,2016-05-21,LH-17155,Technology,55.176,3,-12.4146,0.2
US-2016-139486,2016-05-21,LH-17155,Technology,66.26,2,27.1666,0.0
CA-2015-158792,2015-12-26,BD-11605,Office Supplies,22.2,5,10.434,0.0
CA-2017-113558,2017-10-21,PH-18790,Furniture,683.952,3,42.747,0.2
CA-2017-113558,2017-10-21,PH-18790,Furniture,45.696,3,5.1408,0.2
US-2015-138303,2015-09-03,MG-18145,Office Supplies,36.336,3,-7.2672,0.2
US-2015-138303,2015-09-03,MG-18145,Office Supplies,666.248,1,-149.9058,0.2
US-2015-138303,2015-09-03,MG-18145,Office Supplies,52.512,6,19.692,0.2
CA-2015-102848,2015-11-07,KB-16240,Furniture,190.72,1,11.92,0.2
US-2017-129441,2017-09-07,JC-15340,Furniture,47.94,3,2.397,0.0
CA-2016-168753,2016-05-29,RL-19615,Technology,979.95,5,274.386,0.0
CA-2016-168753,2016-05-29,RL-19615,Office Supplies,22.75,5,11.375,0.0
CA-2016-126613,2016-07-10,AA-10375,Office Supplies,16.768,2,1.4672,0.2
US-2017-122637,2017-09-03,EP-13915,Office Supplies,42.616,7,-68.1856,0.8
CA-2015-147851,2015-12-03,MP-17470,Office Supplies,10.752,4,3.36,0.2
CA-2015-134894,2015-12-07,DK-12985,Office Supplies,152.94,3,41.2938,0.0
CA-2015-134894,2015-12-07,DK-12985,Furniture,283.92,4,70.98,0.0
CA-2014-140795,2014-02-01,BD-11500,Technology,468.9,6,206.316,0.0
CA-2016-136924,2016-07-14,ES-14080,Technology,380.864,8,38.0864,0.2
US-2015-120161,2015-12-18,LM-17065,Office Supplies,646.776,9,-145.5246,0.2
CA-2014-103849,2014-05-11,PG-18895,Technology,58.112,2,7.264,0.2
CA-2014-103849,2014-05-11,PG-18895,Technology,100.792,1,6.2995,0.2
CA-2014-103849,2014-05-11,PG-18895,Furniture,66.112,4,-84.2928,0.6
CA-2017-162929,2017-11-19,AS-10135,Office Supplies,41.28,6,13.932,0.2
CA-2017-162929,2017-11-19,AS-10135,Office Supplies,13.36,2,6.4128,0.0
CA-2015-113173,2015-11-15,DK-13225,Office Supplies,250.272,9,15.642,0.2
CA-2015-113173,2015-11-15,DK-13225,Office Supplies,11.364,3,-17.046,0.8
CA-2015-113173,2015-11-15,DK-13225,Office Supplies,8.72,5,-1.744,0.2
CA-2016-136406,2016-04-15,BD-11320,Furniture,1121.568,2,0.0,0.2
CA-2017-112774,2017-09-11,RC-19960,Furniture,34.504,1,6.0382,0.2
CA-2017-101945,2017-11-24,GT-14710,Office Supplies,10.824,3,2.5707,0.2
CA-2017-100650,2017-06-29,DK-13225,Office Supplies,1295.78,2,310.9872,0.0
CA-2014-155852,2014-03-03,AJ-10945,Office Supplies,19.456,4,3.4048,0.2
CA-2016-113243,2016-06-10,OT-18730,Office Supplies,20.7,2,9.936,0.0
CA-2016-113243,2016-06-10,OT-18730,Furniture,1335.68,4,-217.048,0.2
CA-2016-113243,2016-06-10,OT-18730,Office Supplies,32.4,5,15.552,0.0
CA-2017-118731,2017-11-20,LP-17080,Furniture,42.6,3,16.614,0.0
CA-2017-118731,2017-11-20,LP-17080,Office Supplies,84.056,7,27.3182,0.2
CA-2014-145576,2014-09-14,CA-12775,Office Supplies,13.0,5,1.3,0.2
CA-2014-145576,2014-09-14,CA-12775,Furniture,13.128,3,3.7743,0.2
CA-2015-130736,2015-12-07,JF-15490,Office Supplies,3.96,2,0.0,0.0
CA-2015-130736,2015-12-07,JF-15490,Office Supplies,2.61,1,1.2006,0.0
CA-2017-137099,2017-12-07,FP-14320,Technology,374.376,3,46.797,0.2
CA-2017-156951,2017-10-01,EB-13840,Office Supplies,91.84,8,45.0016,0.0
CA-2017-156951,2017-10-01,EB-13840,Office Supplies,81.088,7,27.3672,0.2
CA-2017-156951,2017-10-01,EB-13840,Office Supplies,19.44,3,9.3312,0.0
CA-2017-156951,2017-10-01,EB-13840,Furniture,451.152,3,0.0,0.2
CA-2017-164826,2017-12-28,JF-15415,Office Supplies,72.45,7,34.776,0.0
CA-2017-164826,2017-12-28,JF-15415,Office Supplies,13.96,4,6.4216,0.0
CA-2017-164826,2017-12-28,JF-15415,Office Supplies,33.264,7,11.2266,0.2
CA-2017-164826,2017-12-28,JF-15415,Technology,14.85,3,4.0095,0.0
CA-2016-127250,2016-11-03,SF-20200,Office Supplies,8.82,3,2.3814,0.0
CA-2015-149713,2015-09-18,TG-21640,Office Supplies,160.72,14,78.7528,0.0
CA-2015-149713,2015-09-18,TG-21640,Office Supplies,19.92,4,9.7608,0.0
CA-2015-149713,2015-09-18,TG-21640,Office Supplies,7.3,2,2.19,0.0
CA-2017-118640,2017-07-20,CS-11950,Office Supplies,69.712,2,8.714,0.2
CA-2017-118640,2017-07-20,CS-11950,Furniture,8.792,1,-5.7148,0.6
CA-2015-132906,2015-09-10,CC-12145,Office Supplies,51.52,4,1.5456,0.0
CA-2017-145233,2017-12-01,DV-13465,Technology,470.376,3,52.9173,0.2
CA-2017-145233,2017-12-01,DV-13465,Technology,105.584,2,9.2386,0.2
CA-2017-145233,2017-12-01,DV-13465,Office Supplies,31.152,3,3.5046,0.2
CA-2017-145233,2017-12-01,DV-13465,Office Supplies,6.783,7,-4.7481,0.7
CA-2017-145233,2017-12-01,DV-13465,Technology,406.368,4,30.4776,0.2
CA-2015-128139,2015-07-03,BD-11725,Furniture,70.98,1,4.9686,0.0
CA-2015-128139,2015-07-03,BD-11725,Office Supplies,294.93,3,144.5157,0.0
US-2016-156986,2016-03-20,ZC-21910,Technology,84.784,2,-20.1362,0.2
US-2016-156986,2016-03-20,ZC-21910,Office Supplies,20.736,4,7.2576,0.2
US-2016-156986,2016-03-20,ZC-21910,Office Supplies,16.821,3,-12.8961,0.7
US-2016-156986,2016-03-20,ZC-21910,Office Supplies,10.368,2,3.6288,0.2
CA-2014-135405,2014-01-09,MS-17830,Office Supplies,9.344,2,1.168,0.2
CA-2014-135405,2014-01-09,MS-17830,Technology,31.2,3,9.75,0.2
CA-2014-131450,2014-08-08,LR-16915,Office Supplies,76.12,2,22.0748,0.0
CA-2014-131450,2014-08-08,LR-16915,Technology,1199.976,3,434.9913,0.2
CA-2014-131450,2014-08-08,LR-16915,Technology,445.96,5,55.745,0.2
CA-2014-131450,2014-08-08,LR-16915,Furniture,327.76,8,91.7728,0.0
CA-2016-120180,2016-07-14,TP-21130,Office Supplies,11.632,2,1.0178,0.2
US-2016-100720,2016-07-16,CK-12205,Technology,143.982,3,-28.7964,0.4
US-2016-100720,2016-07-16,CK-12205,Technology,494.376,4,-115.3544,0.4
US-2016-100720,2016-07-16,CK-12205,Office Supplies,5.84,2,0.73,0.2
CA-2014-149958,2014-03-15,AS-10240,Office Supplies,142.776,1,17.847,0.2
CA-2014-149958,2014-03-15,AS-10240,Furniture,45.696,3,5.1408,0.2
CA-2014-149958,2014-03-15,AS-10240,Office Supplies,7.218,3,-5.5338,0.7
CA-2014-149958,2014-03-15,AS-10240,Office Supplies,43.188,4,-31.6712,0.7
CA-2014-149958,2014-03-15,AS-10240,Office Supplies,131.904,3,47.8152,0.2
US-2014-105767,2014-05-23,AR-10510,Office Supplies,3.282,2,-2.6256,0.7
US-2014-105767,2014-05-23,AR-10510,Office Supplies,21.168,9,2.3814,0.2
US-2014-105767,2014-05-23,AR-10510,Technology,55.188,2,-10.1178,0.4
CA-2016-161816,2016-04-28,NB-18655,Technology,369.576,3,41.5773,0.2
CA-2016-161816,2016-04-28,NB-18655,Office Supplies,15.712,4,5.6956,0.2
CA-2016-121223,2016-09-11,GD-14590,Office Supplies,8.448,2,2.64,0.2
CA-2016-121223,2016-09-11,GD-14590,Technology,728.946,9,-157.9383,0.4
CA-2017-138611,2017-11-14,CK-12595,Technology,119.94,10,15.992,0.4
CA-2017-138611,2017-11-14,CK-12595,Office Supplies,3.648,2,-2.7968,0.7
CA-2017-117947,2017-08-18,NG-18355,Furniture,40.48,2,15.7872,0.0
CA-2017-117947,2017-08-18,NG-18355,Furniture,9.94,2,3.0814,0.0
CA-2017-117947,2017-08-18,NG-18355,Office Supplies,107.424,9,33.57,0.2
CA-2017-117947,2017-08-18,NG-18355,Technology,37.91,1,10.9939,0.0
CA-2017-117947,2017-08-18,NG-18355,Furniture,88.02,3,27.2862,0.0
US-2014-111171,2014-12-26,CA-12265,Office Supplies,8.69,5,-14.773,0.8
CA-2015-138009,2015-11-29,SF-20965,Furniture,301.96,2,87.5684,0.0
CA-2015-138009,2015-11-29,SF-20965,Office Supplies,555.21,5,178.901,0.1
CA-2015-138009,2015-11-29,SF-20965,Office Supplies,523.48,4,130.87,0.0
CA-2015-138009,2015-11-29,SF-20965,Office Supplies,161.82,9,46.9278,0.0
CA-2017-163020,2017-09-15,MO-17800,Furniture,35.56,7,12.0904,0.0
CA-2017-153787,2017-05-19,AT-10735,Office Supplies,97.16,2,28.1764,0.0
CA-2017-133431,2017-12-17,LC-17140,Office Supplies,15.24,5,5.1435,0.2
CA-2017-133431,2017-12-17,LC-17140,Office Supplies,13.23,3,6.0858,0.0
US-2016-135720,2016-12-11,FM-14380,Office Supplies,243.384,3,-51.7191,0.2
US-2016-135720,2016-12-11,FM-14380,Technology,119.8,5,29.95,0.2
US-2016-135720,2016-12-11,FM-14380,Technology,300.768,4,30.0768,0.2
CA-2017-144694,2017-09-24,BD-11605,Technology,17.88,3,2.4585,0.2
CA-2017-144694,2017-09-24,BD-11605,Office Supplies,235.944,3,85.5297,0.2
CA-2015-168004,2015-10-04,DJ-13420,Furniture,392.94,3,43.2234,0.0
US-2016-123470,2016-08-15,ME-17725,Office Supplies,18.882,3,-13.8468,0.7
US-2016-123470,2016-08-15,ME-17725,Office Supplies,122.328,3,12.2328,0.2
CA-2016-115917,2016-05-20,RB-19465,Furniture,1049.2,5,272.792,0.0
CA-2016-115917,2016-05-20,RB-19465,Office Supplies,15.424,4,5.0128,0.2
CA-2016-147067,2016-12-18,JD-16150,Furniture,18.84,3,6.0288,0.0
CA-2017-167913,2017-07-30,JL-15835,Office Supplies,330.4,2,85.904,0.0
CA-2017-167913,2017-07-30,JL-15835,Office Supplies,26.25,7,12.6,0.0
CA-2017-106103,2017-06-10,SC-20305,Technology,132.52,4,54.3332,0.0
US-2017-127719,2017-07-21,TW-21025,Office Supplies,6.48,1,3.1752,0.0
CA-2017-126221,2017-12-30,CC-12430,Office Supplies,209.3,2,56.511,0.0
CA-2016-103947,2016-04-01,BB-10990,Office Supplies,31.56,5,9.8625,0.2
CA-2016-103947,2016-04-01,BB-10990,Office Supplies,30.144,2,3.0144,0.2
CA-2016-160745,2016-12-11,AR-10825,Furniture,14.8,4,6.068,0.0
CA-2016-160745,2016-12-11,AR-10825,Technology,302.376,3,22.6782,0.2
CA-2016-160745,2016-12-11,AR-10825,Technology,316.0,4,31.6,0.0
